AppID,Title,Rarest Achievement %,Completed
22650,Alien Breed 2: Assault,4.5,False
1069530,Narita Boy,4.5,False
290690,Tonight We Riot,4.5,False
976890,Hidden Deep,4.5,False
335300,DARK SOULS™ II: Scholar of the First Sin,4.4,False
255300,Journey of a Roach,4.4,False
251530,Anomaly Korea,4.4,False
1080010,Witchtastic,4.4,False
762220,Afterparty,4.4,False
1721170,What Lies in the Multiverse,4.4,False
1493360,Clouzy!,4.4,False
418270,Draw Slasher,4.4,False
437160,The Lion's Song,4.4,False
257510,The Talos Principle,4.3,False
270810,Jones On Fire,4.3,False
783050,Bear With Me - Collector's Edition,4.3,False
115800,Owlboy,4.3,False
323320,Grow Home,4.3,False
421050,Deponia Doomsday,4.3,False
91200,Anomaly Warzone Earth,4.3,False
1075190,A Game of Thrones: The Board Game,4.3,False
1641890,Lust from Beyond: M Edition,4.3,False
209790,Splice,4.3,False
391720,Layers of Fear (2016),4.3,False
529660,Mages of Mystralia,4.3,False
1248840,Sephonie,4.3,False
286570,F1 2015,4.3,False
760320,Gunman Tales,4.3,False
493540,Figment,4.3,False
492500,Heroes of the Monkey Tavern,4.3,False
248820,Risk of Rain (2013),4.3,False
578330,LEGO® City Undercover,4.3,False
375820,Human Resource Machine,4.3,False
214510,LEGO® The Lord of the Rings™,4.3,False
290260,Sokobond,4.3,False
441380,PAC-MAN™ CHAMPIONSHIP EDITION 2,4.3,False
308040,Back to Bed,4.3,False
582500,We Were Here,4.2,False
418670,Pankapu,4.2,False
489520,Minion Masters,4.2,False
962580,Summer in Mara,4.2,False
260160,The Last Tinker: City of Colors,4.2,False
253390,Hot Tin Roof: The Cat That Wore A Fedora,4.2,False
218640,Lucius,4.2,False
216110,Tiny Troopers,4.1,False
803330,Destroy All Humans!,4.1,False
331480,Pinstripe,4.1,False
384190,ABZÛ,4.1,False
1096410,Vampire: The Masquerade - Coteries of New York,4.1,False
201810,Wolfenstein: The New Order,4.1,False
397950,Clustertruck,4.1,False
606280,Darksiders III,4.1,False
289690,Lara Croft and the Temple of Osiris,4.1,False
395570,We Are The Dwarves,4.1,False
1013310,Peaky Blinders: Mastermind,4.1,False
915310,SNKRX,4.1,False
645820,Odysseus Kosmos and his Robot Quest: Adventure Game,4.1,False
326410,Windward,4.1,False
909080,Cube Escape: Paradox,4.1,False
374320,DARK SOULS™ III,4.1,False
764790,The Messenger,4.1,False
576500,Evergarden,4.0,False
1137350,Filament,4.0,False
743890,Mega Man X Legacy Collection,4.0,False
488790,South Park The Fractured But Whole,4.0,False
281750,Munin,4.0,False
227000,Primordia,4.0,True
463150,BARRIER X,4.0,False
950670,Gothic Playable Teaser,4.0,False
434650,Lost Castle,4.0,False
32460,Monkey Island 2: Special Edition,4.0,True
846870,Yooka-Laylee and the Impossible Lair,4.0,False
785740,This Is the Police 2,4.0,False
1020470,Evoland Legendary Edition,4.0,False
750290,Slice of Sea,4.0,False
486990,Jump Stars,3.9,False
1510620,Sokpop S10: Pocket Watch,3.9,False
425210,Shadwen,3.9,False
976700,Size Matters,3.9,False
547820,Kitten Squad,3.9,False
1253190,"Warhammer 40,000: Dakka Squadron - Flyboyz Edition",3.9,False
874260,The Forgotten City,3.9,True
1794680,Vampire Survivors,3.9,False
1249110,Skully,3.9,False
1356280,Kitaria Fables,3.9,False
265590,The Red Solstice,3.9,False
1608550,Firegirl: Hack 'n Splash Rescue,3.9,False
22610,Alien Breed: Impact,3.9,False
584980,Late Shift,3.9,False
1599600,PlateUp!,3.9,False
242780,Cognition: An Erica Reed Thriller,3.9,False
1880890,Lost Ember VR Edition,3.9,False
264520,Moebius: Empire Rising,3.9,False
1904860,Legends of Kingdom Rush,3.9,False
200940,Sonic CD,3.9,False
824600,HROT,3.9,False
220,Half-Life 2,3.9,False
283180,The Samaritan Paradox,3.9,False
447020,Farming Simulator 17,3.8,False
356570,Party Hard,3.8,False
206370,Tales from Space: Mutant Blobs Attack,3.8,False
384500,Zombie Party,3.8,False
629090,Horace,3.8,False
1369320,Virtual Cottage,3.8,False
552500,Warhammer: Vermintide 2,3.8,False
388210,Day of the Tentacle Remastered,3.8,True
822640,Squids Odyssey,3.8,False
263460,Girls Like Robots,3.8,False
688420,Bad North,3.8,False
251110,INFRA,3.8,False
274170,Hotline Miami 2: Wrong Number,3.8,False
217920,Alien Rage - Unlimited,3.7,False
633360,Remothered: Tormented Fathers,3.7,False
249870,Scribblenauts Unmasked,3.7,False
564310,Serious Sam Fusion 2017 (beta),3.7,False
925570,The Uncertain: Light At The End,3.7,False
294750,Anomaly Defenders,3.7,False
747350,Hellblade: Senua's Sacrifice VR Edition,3.7,False
889910,Hell Pie,3.7,False
352240,The Westport Independent,3.7,False
462780,Darksiders Warmastered Edition,3.7,False
532210,Life is Strange 2,3.7,False
317100,Republique,3.7,False
1256670,Library Of Ruina,3.6,False
774201,Heaven's Vault,3.6,False
1211240,Trifox,3.6,False
914110,Narcos: Rise of the Cartels,3.6,False
311690,Enter the Gungeon,3.6,True
715560,Eastshade,3.6,False
271590,Grand Theft Auto V,3.6,False
704840,The Walking Vegetables,3.6,False
340520,Tallowmere,3.6,False
214550,Eets Munchies,3.6,False
316790,Grim Fandango Remastered,3.6,False
808090,"Bury me, my Love",3.6,False
465840,THE LAST BLADE,3.6,False
542050,Forgotton Anne,3.6,False
631570,Whispers of a Machine,3.6,True
530320,Wandersong,3.6,False
203830,The Dark Eye: Chains of Satinav,3.6,True
464340,Syberia 3,3.6,False
614090,Deadbeat Heroes,3.6,False
1287840,Disciples: Liberation,3.6,False
99300,Renegade Ops,3.6,False
6120,Shank,3.6,False
448510,Overcooked,3.6,True
658850,Do Not Feed the Monkeys,3.6,False
439800,Clouds & Sheep 2,3.6,False
209520,Mini Motor Racing EVO,3.6,False
548240,Demon Pit,3.5,False
1454730,Chenso Club,3.5,False
286690,Metro 2033 Redux,3.5,False
368430,Through the Woods,3.5,False
961620,Flashback,3.5,False
39140,FINAL FANTASY VII,3.5,False
593280,Cat Quest,3.5,False
636070,Corridor Z,3.5,False
1868070,Whispers in the West,3.5,False
311340,METAL GEAR SOLID V: GROUND ZEROES,3.5,False
1033950,Lamentum,3.5,False
250620,Among the Sleep,3.5,False
3830,Psychonauts,3.5,False
1140890,Morbid: The Seven Acolytes,3.5,False
237930,Transistor,3.4,False
789660,Buggos,3.4,False
238910,Bionic Dues,3.4,False
813630,Supraland,3.4,False
687260,Tokyo Dark,3.4,False
946050,Soda Dungeon 2,3.4,True
275610,"Warhammer 40,000: Kill Team",3.4,False
597760,Yuppie Psycho,3.4,False
584400,Sonic Mania,3.4,False
993790,Ancient Enemy,3.4,False
211160,Viking: Battle for Asgard,3.4,False
493200,RiME,3.4,False
655730,This Strange Realm Of Mine,3.4,False
1026160,Misadventures of Laura Silver,3.4,False
1052990,A Monster's Expedition,3.4,False
1010750,Blood: Fresh Supply,3.4,False
1120560,Sense - 不祥的预感: A Cyberpunk Ghost Story,3.4,False
405820,Turok,3.4,False
757310,Sable,3.4,False
234270,Ken Follett's The Pillars of the Earth,3.4,False
1176710,Space Crew: Legendary Edition,3.4,False
396710,The Adventure Pals,3.4,False
1205900,Alwa's Legacy,3.4,False
267490,Batman™: Arkham Origins Blackgate - Deluxe Edition,3.4,False
389850,Legacy of Dorn: Herald of Oblivion,3.4,False
252950,Rocket League,3.4,False
219150,Hotline Miami,3.4,False
1080750,Mutazione,3.4,False
418210,Metal Tales: Fury of the Guitar Gods,3.4,False
43110,Metro 2033,3.3,False
590380,Into the Breach,3.3,False
1045840,Intruders: Hide and Seek,3.3,False
633460,Tannenberg,3.3,False
558990,Opus Magnum,3.3,False
1511780,Last Call BBS,3.3,False
387010,FIVE: Guardians of David,3.3,False
355530,Last Word,3.3,False
512900,Streets of Rogue,3.3,False
35140,Batman: Arkham Asylum GOTY Edition,3.3,False
204060,Superbrothers: Sword & Sworcery EP,3.3,False
322210,"Guns, Gore & Cannoli",3.3,False
35130,Lara Croft and the Guardian of Light,3.3,False
314010,Boid,3.3,False
218680,Scribblenauts Unlimited,3.3,False
306670,Overlord: Fellowship of Evil,3.3,False
72000,Closure,3.3,False
209330,A Valley Without Wind,3.3,False
664320,Holy Potatoes! What the Hell?!,3.3,False
1210150,Ageless,3.3,False
1139280,The Big Con,3.3,False
209670,Cortex Command,3.3,False
1428710,The Tarnishing of Juxtia,3.3,False
455400,PAC-MAN 256,3.3,False
1230200,Pendula Swing - The Complete Journey,3.2,False
637100,Sonic Forces,3.2,False
24240,PAYDAY: The Heist,3.2,False
35480,Dwarfs!?,3.2,False
643880,Strikey Sisters,3.2,False
392070,Pumped BMX +,3.2,False
325060,Parallax,3.2,False
204450,Call of Juarez Gunslinger,3.2,False
733790,Not Tonight,3.2,False
409720,BioShock 2 Remastered,3.2,False
361230,Super Daryl Deluxe,3.2,False
248330,Dino Run DX,3.2,False
496390,Shiny,3.2,False
1616110,Glitch Busters,3.2,False
384740,CAT Interstellar,3.2,False
288470,Fable Anniversary,3.2,False
512300,Unbox,3.2,False
1695480,Hellblusser,3.2,False
350080,Wolfenstein: The Old Blood,3.2,False
50300,Spec Ops: The Line,3.2,False
1105500,Yakuza 4 Remastered,3.2,False
203650,SONIC THE HEDGEHOG 4 Episode II,3.2,False
569860,Thimbleweed Park,3.2,True
508180,Fly and Destroy,3.2,False
1104660,MO:Astray,3.2,False
399810,Call of Cthulhu,3.2,False
26500,Cogs,3.2,False
556280,Neon Prism,3.2,False
394310,Punch Club,3.2,False
878580,GARAGE: Bad Trip,3.2,False
102600,Orcs Must Die!,3.2,False
1160220,Paradise Killer,3.1,False
1574250,SPOOKWARE,3.1,False
388420,In Between,3.1,False
1454400,Cookie Clicker,3.1,False
401680,POSTAL Redux,3.1,False
335700,I am weapon: Revival,3.1,False
1140170,Arietta of Spirits,3.1,False
1730590,The Entropy Centre,3.1,False
496400,Renoir,3.1,False
307880,Savage Lands,3.1,False
1084640,Chicken Police,3.1,False
1459870,Sokpop S09: King Pins,3.1,False
366270,SHOCK TROOPERS,3.1,False
210950,Rune Classic,3.1,False
367520,Hollow Knight,3.1,False
382140,SKYHILL,3.1,False
55230,Saints Row: The Third,3.1,False
1356580,Guild of Darksteel,3.1,False
312230,Spirits of Xanadu,3.1,False
335670,LISA,3.1,False
792100,7 Billion Humans,3.1,False
243120,Betrayer,3.1,False
448320,GIBZ,3.1,False
444590,Skautfold: Shrouded in Sanity,3.0,False
314410,Rampage Knights,3.0,False
204240,The Bridge,3.0,False
427700,Zwei: The Ilvard Insurrection,3.0,False
1422410,Into the Pit,3.0,False
279480,Abalone,3.0,False
1687990,Clunky Hero,3.0,False
537800,Bomber Crew,3.0,False
251850,Master Reboot,3.0,False
70620,Worms Crazy Golf,3.0,False
294230,Millie,3.0,False
573130,Aporia: Beyond The Valley,3.0,False
403940,Dungelot : Shattered Lands,3.0,False
1221250,NORCO,3.0,False
307580,Technobabylon,3.0,True
1674640,XEL,3.0,False
941570,Relicta,3.0,False
545270,NBA Playgrounds,3.0,False
306760,Obduction,3.0,False
116100,Super Toy Cars,3.0,False
1252710,Cardaclysm,3.0,False
927380,Yakuza Kiwami 2,3.0,False
55100,Homefront,3.0,False
272890,Vertiginous Golf,3.0,False
35320,Insane 2,3.0,False
2342950,God Of Weapons,3.0,False
906100,Observation,3.0,False
538840,City Climber,3.0,False
440,Team Fortress 2,3.0,False
555000,GOAT OF DUTY,3.0,False
239430,Q.U.B.E: Director's Cut,3.0,False
865610,Tails Noir,3.0,False
40420,Tidalis,3.0,False
966330,Flower,3.0,False
263400,War of the Human Tanks,2.9,False
368230,Kingdom: Classic,2.9,False
226840,Age of Wonders III,2.9,False
404050,Black & White Bushido,2.9,False
211420,DARK SOULS™: Prepare To Die Edition,2.9,False
1320490,Princess Farmer,2.9,False
405830,Turok 2: Seeds of Evil,2.9,False
596380,Coffee Crisis,2.9,False
966720,Pumped BMX Pro,2.9,False
299950,GET EVEN,2.9,False
794540,Neo Cab,2.9,False
1137450,Encodya,2.9,False
388410,Darksiders II Deathinitive Edition,2.9,False
617290,Remnant: From the Ashes,2.9,False
459090,Masquerada: Songs and Shadows,2.9,False
378830,The Princess' Heart,2.9,False
670350,The Free Ones,2.9,False
428660,Deliver Us The Moon,2.9,False
435100,2Dark,2.9,False
887720,Devil's Hunt,2.9,False
784080,MechWarrior 5: Mercenaries,2.9,False
298600,Lovely Planet,2.9,False
347000,InnerSpace,2.9,False
870780,Control Ultimate Edition,2.9,False
1231950,The Innsmouth Case,2.9,False
70000,Dino D-Day,2.8,False
8190,Just Cause 2,2.8,False
609320,FAR: Lone Sails,2.8,False
263860,SPACECOM,2.8,False
493900,Dungeons 3,2.8,False
237850,Dreamfall Chapters,2.8,False
339340,Resident Evil 0,2.8,False
418300,Wick,2.8,False
455820,Omensight,2.8,False
971160,Möbius Front '83,2.8,False
428550,Momodora: Reverie Under the Moonlight,2.8,False
601430,The Evil Within 2,2.8,False
250900,The Binding of Isaac: Rebirth,2.8,False
504130,Manual Samuel - Anniversary Edition,2.8,False
598700,The Vagrant,2.8,False
244890,Velocity®Ultra,2.8,False
1413660,Elderand,2.8,False
1721870,Neon Sundown,2.8,False
258220,Blood Knights,2.8,False
1403830,Paper Beast - Folded Edition,2.8,False
534550,Guacamelee! 2,2.8,False
826740,Rise of the Slime,2.8,False
577670,Demolish & Build 2018,2.8,False
437630,State of Mind,2.7,False
320140,Absolute Drift,2.7,False
227780,Serious Sam Classics: Revolution,2.7,False
492220,Bohemian Killing,2.7,False
206420,Saints Row IV,2.7,False
378610,Valley,2.7,False
777880,Fluffy Horde,2.7,False
1067540,Röki,2.7,False
876650,Aground,2.7,False
307690,Sleeping Dogs: Definitive Edition,2.7,False
417430,Moto Racer  4,2.7,False
731490,Crash Bandicoot™ N. Sane Trilogy,2.7,False
1304420,Super Cable Boy,2.7,False
1410640,Syberia - The World Before,2.7,False
366260,METAL SLUG 2,2.7,False
736260,Baba Is You,2.7,False
261110,Killer is Dead,2.7,False
586240,Soul Searching,2.7,False
236870,HITMAN™,2.7,False
269670,BADLAND: Game of the Year Edition,2.7,False
400080,Out of Space,2.7,False
611500,Quake Champions,2.6,False
1088710,Yakuza 3 Remastered,2.6,False
757300,Truberbrook,2.6,False
336030,Race.a.bit,2.6,False
304240,Resident Evil,2.6,False
24420,Aquaria,2.6,False
644830,The Surge 2,2.6,False
226740,Monster Loves You!,2.6,False
787480,Phoenix Wright: Ace Attorney Trilogy,2.6,False
573320,Underhero,2.6,False
409320,Syndrome,2.6,False
251170,Damned,2.6,False
35700,Trine,2.6,False
203750,Binary Domain,2.6,False
438640,LEGO® STAR WARS™: The Force Awakens,2.6,False
269790,DreadOut,2.6,False
214560,Mark of the Ninja,2.6,False
71250,Sonic Adventure DX,2.6,False
798490,Othercide,2.6,False
317280,Solstice,2.6,False
555150,The First Tree,2.6,False
374900,Agatha Christie - The ABC Murders,2.6,False
8850,BioShock 2,2.6,False
714250,Eternity: The Last Unicorn,2.6,False
222480,Resident Evil Revelations,2.6,False
310060,Knights of Pen and Paper 2,2.6,False
710920,Darksiders Genesis,2.6,False
904360,Family Man,2.6,False
922710,Knightin'+,2.6,False
71230,Crazy Taxi,2.6,False
360740,Downwell,2.6,False
108500,Vessel,2.6,False
631980,Immortal Planet,2.6,False
1234940,Astronarch,2.6,False
465280,Yesterday Origins,2.6,False
951940,Almost There: The Platformer,2.6,False
453910,Love is Dead,2.6,False
677880,Draw Your Game,2.6,False
240,Counter-Strike: Source,2.6,False
251570,7 Days to Die,2.6,False
1232150,A Little Golf Journey,2.6,False
1328670,Mass Effect™ Legendary Edition,2.6,False
231310,MirrorMoon EP,2.5,False
34870,Sniper Ghost Warrior 2,2.5,False
500,Left 4 Dead,2.5,False
221910,The Stanley Parable,2.5,False
425670,Seraph,2.5,False
363970,Clicker Heroes,2.5,True
255340,Escape Goat 2,2.5,False
287290,Resident Evil Revelations 2,2.5,False
238320,Outlast,2.5,False
238630,Fist Puncher,2.5,False
350740,The Bug Butcher,2.5,False
447290,Redeemer,2.5,False
384110,Pathologic Classic HD,2.5,False
202530,SONIC THE HEDGEHOG 4 Episode I,2.5,False
314830,Blackguards 2,2.5,False
38740,EDGE,2.5,False
244160,Homeworld Remastered Collection,2.5,False
797410,Headsnatchers,2.5,False
587620,Okami HD,2.5,False
1086010,198X,2.5,False
464100,Codex of Victory,2.5,False
1058320,Toki,2.5,False
1168880,MOLEK-SYNTEZ,2.5,False
1635450,Longvinter,2.5,False
300,Day of Defeat: Source,2.5,False
1103730,Shing!,2.5,False
654050,JYDGE,2.5,False
1678430,PowerSlave Exhumed,2.5,False
522210,Serial Cleaner,2.5,False
944010,SWINE HD Remaster,2.5,False
588430,Fallout Shelter,2.5,False
457760,The Signal From Tölva,2.4,False
899310,Iron Danger,2.4,False
578930,LOVE 2: kuso,2.4,False
318230,Convoy,2.4,False
241260,Sherlock Holmes: Crimes and Punishments,2.4,False
242640,Styx: Master of Shadows,2.4,False
212050,Resonance,2.4,True
544330,Snake Pass,2.4,False
460950,Katana ZERO,2.4,False
844590,Hypnospace Outlaw,2.4,False
4000,Garry's Mod,2.4,False
524580,Fairy Fencer F Advent Dark Force,2.4,False
240720,Getting Over It with Bennett Foddy,2.4,False
1222700,A Way Out,2.4,False
1325900,Demon Turf,2.4,False
1142100,WWE 2K BATTLEGROUNDS,2.4,False
1172380,STAR WARS Jedi: Fallen Order™,2.4,False
115120,Iron Brigade,2.4,False
620,Portal 2,2.4,False
1557860,Gear.Club Unlimited 2 Ultimate Edition,2.4,False
892860,Hot Brass,2.4,False
774361,Blasphemous,2.4,False
812550,The King's Bird,2.4,False
968550,Tinytopia,2.4,False
235210,Strider,2.4,False
326840,Heart&Slash,2.4,False
403640,Dishonored 2,2.4,False
347830,Fairy Fencer F,2.4,False
1000010,Crown Trick,2.4,False
1390010,Sokpop S09: pyramida,2.4,False
400,Portal,2.4,False
1360390,Cats and the Other Lives,2.4,False
65930,The Bureau: XCOM Declassified,2.4,False
390730,Sora,2.4,False
262210,Last Knight: Rogue Rider Edition,2.4,False
1142390,Remothered: Broken Porcelain,2.4,False
489830,The Elder Scrolls V: Skyrim Special Edition,2.4,False
224480,Octodad: Dadliest Catch,2.4,False
600630,Spaceship Looter,2.4,False
241320,Ittle Dew,2.4,False
1367590,Tormented Souls,2.4,False
201790,Orcs Must Die! 2,2.3,False
275670,Space Run,2.3,False
761620,Beholder 2,2.3,False
50620,Darksiders,2.3,False
313340,Mountain,2.3,False
560130,Pillars of Eternity II: Deadfire,2.3,False
1303990,Mini Motor Racing X,2.3,False
546900,Fear Effect Sedna,2.3,False
827610,Dead End Job,2.3,False
580170,My Lovely Daughter,2.3,False
284410,Cornerstone: The Song Of Tyrim,2.3,False
367540,Starbound - Unstable,2.3,False
108710,Alan Wake,2.3,False
1454640,A Tale of Paper,2.3,False
572220,MageQuit,2.3,False
208670,Blades of Time,2.3,False
847360,Super Lucky's Tale,2.3,False
1284410,GWENT: The Witcher Card Game,2.3,False
809870,Ninjin: Clash of Carrots,2.3,False
658700,V-Rally 4,2.3,False
329440,Sonic Lost World,2.3,False
471550,Nine Parchments,2.3,False
1538850,Grotto,2.3,False
475550,Beholder,2.3,False
432010,World's Dawn,2.3,False
433550,DARQ,2.3,False
717310,Aggelos,2.3,False
1530,Multiwinia,2.3,False
1332010,Stray,2.3,False
1269950,Buddy Simulator 1984,2.3,False
1148650,The Legend of Bum-Bo,2.3,False
668550,8Doors: Arum's Afterlife Adventure,2.3,False
348820,FIM Speedway Grand Prix 15,2.3,False
80310,Gemini Rue,2.3,True
1181840,HIVESWAP: ACT 2,2.3,False
1298140,Fobia - St. Dinfna Hotel,2.3,False
646570,Slay the Spire,2.3,True
427520,Factorio,2.3,False
319540,A Year Of Rain,2.3,False
1079830,Cris Tales,2.3,False
1966900,20 Minutes Till Dawn,2.3,False
322680,BLACKHOLE,2.3,False
450670,Table Top Racing: World Tour,2.3,False
35460,The Ball,2.3,False
865940,SNK 40th Anniversary Collection,2.3,False
203730,Q.U.B.E.,2.3,False
262690,Little Racers STREET,2.3,False
102840,Shank 2,2.3,False
732810,Slipstream,2.2,False
354400,Tadpole Treble,2.2,False
834530,Yakuza Kiwami,2.2,False
1146310,Beyond a Steel Sky,2.2,False
252850,Streamline,2.2,False
359100,Q.U.B.E. 2,2.2,False
246920,Bombernauts,2.2,False
255870,PixelJunk™ Shooter,2.2,False
934780,American Fugitive,2.2,False
485030,PLANET ALPHA,2.2,False
1243160,The Galactic Junkers,2.2,False
1850570,DEATH STRANDING DIRECTOR'S CUT,2.2,False
315340,A.R.E.S. Extinction Agenda EX,2.2,False
844050,Desert Child,2.2,False
314790,Silence,2.2,False
1718130,SCP : Secret Files,2.2,False
635390,Thief of Thieves: Season One,2.2,False
208750,Apotheon,2.2,False
336940,Basingstoke,2.2,False
864540,FALLBACK,2.2,False
71340,Sonic Generations,2.2,False
1520760,Tyrant's Blessing,2.2,False
758330,Shenmue I & II,2.2,False
1085510,Garfield Kart - Furious Racing,2.2,False
243780,PixelJunk™ Monsters Ultimate,2.2,False
388880,Oxenfree,2.2,False
234140,Mad Max,2.2,False
1389550,Mind Scanners,2.2,False
236730,Anomaly 2,2.2,False
232970,Thunder Wolves,2.2,False
216910,Of Orcs And Men,2.2,False
242820,140,2.2,False
496730,Sorcerer King: Rivals,2.2,False
416600,Full Metal Furies,2.2,False
514620,Ellipsis,2.2,False
528230,SYNTHETIK,2.2,False
318600,The Flame in the Flood,2.2,False
1291010,Warpips,2.2,False
98400,Hard Reset,2.2,False
212680,FTL: Faster Than Light,2.2,False
1338330,Lemon Cake,2.2,False
531930,Dungeon Rats,2.2,False
571310,SteamWorld Dig 2,2.2,False
603530,A Robot Named Fight,2.2,False
917840,Wintermoor Tactics Club,2.2,False
522740,Oh My Godheads,2.2,False
609110,Blazing Chrome,2.2,False
224860,Arma Tactics,2.1,False
200260,Batman: Arkham City GOTY,2.1,False
233130,Shadow Warrior,2.1,False
716640,Sigma Theory,2.1,False
22230,Rock of Ages,2.1,False
1127970,Retro Machina,2.1,False
1106530,GemCraft - Frostborn Wrath,2.1,False
242700,Injustice: Gods Among Us Ultimate Edition,2.1,False
393520,Iconoclasts,2.1,False
353640,Train Valley,2.1,False
761030,EARTHLOCK,2.1,False
431650,Phoning Home,2.1,False
460340,Guards,2.1,False
481180,System Crash,2.1,False
1073320,Meteorfall: Krumit's Tale,2.1,False
351510,Quiplash,2.1,False
444930,Zaccaria Pinball,2.1,False
698790,Paper Fire Rookie,2.1,False
41070,Serious Sam 3: BFE,2.1,False
383180,Dead Island Riptide Definitive Edition,2.1,False
247660,Deadly Premonition: The Director's Cut,2.1,False
704200,The Chronicles of Nyanya,2.1,False
1063660,Bendy and the Dark Revival,2.1,False
1444350,House,2.1,False
926390,Infected Shelter,2.1,False
551450,Furious Angels,2.1,False
312610,METAL SLUG X,2.1,False
737800,F1 2018,2.1,False
18070,The Baconing,2.1,False
556740,Legrand Legacy,2.1,False
1061180,Crumble,2.1,False
681730,Nowhere Prophet,2.1,False
999220,Amnesia: Rebirth,2.1,False
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,2.1,False
225540,Just Cause 3,2.1,False
874040,Ministry of Broadcast,2.1,False
301560,White Night,2.1,False
214770,Guacamelee! Gold Edition,2.1,False
366870,Narcosis,2.1,False
914750,Bee Simulator,2.1,False
787400,Fantasy Versus,2.1,False
587260,Tokyo Xanadu eX+,2.1,False
496300,Kingdom: New Lands,2.1,False
366250,METAL SLUG,2.1,False
381870,Koala Kids,2.1,False
618970,Outcast - Second Contact,2.1,False
48000,LIMBO,2.1,False
268870,Satellite Reign,2.1,False
1433860,The Amazing American Circus,2.0,False
489260,Brut@l,2.0,False
1573090,Impaler,2.0,False
262280,Dungeons 2,2.0,False
261530,Lifeless Planet,2.0,False
332530,Shutshimi,2.0,False
861540,Dicey Dungeons,2.0,False
384360,Fingered,2.0,False
519860,DUSK,2.0,False
1712840,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,2.0,False
18700,And Yet It Moves,2.0,False
499890,Aaero,2.0,False
225260,Brütal Legend,2.0,False
622680,Mayhem in Single Valley,2.0,False
264240,CONSORTIUM 2014,2.0,False
1147890,Bonfire Peaks,2.0,False
497700,Safety First!,2.0,False
1312960,Epic Chef,2.0,False
361990,Lakeview Cabin Collection,2.0,False
793360,Big Crown Showdown,2.0,False
250400,How to Survive,2.0,False
782140,Re-Legion,2.0,False
411300,ELEX,2.0,False
414700,Outlast 2,2.0,False
897450,The Survivalists,2.0,False
1891090,Final Vendetta,2.0,False
377970,Void & Meddler,2.0,False
34830,Sniper: Ghost Warrior,2.0,False
351990,Riff Racer,2.0,False
1205170,Super Magbot,2.0,False
339580,Ember,2.0,False
1582680,"Trolley Problem, Inc.",2.0,False
471010,Seven: Enhanced Edition,2.0,False
953370,ZED,2.0,False
296490,GemCraft - Chasing Shadows,2.0,False
368360,60 Seconds!,2.0,False
321040,DiRT 3 Complete Edition,2.0,False
1282730,Loop Hero,2.0,False
1590910,Forgive Me Father,2.0,False
564940,Alone With You,2.0,False
329380,Stealth Inc 2,2.0,False
266110,Tower of Guns,2.0,False
338170,Ratz Instagib 2.0,2.0,False
460790,Bayonetta,2.0,False
878670,Shenmue III,2.0,False
447700,Crystal Crisis,2.0,False
580200,Yonder: The Cloud Catcher Chronicles,2.0,False
365160,Kona,2.0,False
