AppID,Title,Rarest Achievement %,Completed
640340,Serious Sam: Tormental,2.0,False
505630,Let Them Come,2.0,False
765880,The Occupation,2.0,False
978460,Emily is Away <3,2.0,False
1510580,Toy Tinker Simulator,1.9,False
570710,Extinction,1.9,False
274270,NOT A HERO,1.9,False
254440,Pool Nation,1.9,False
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,1.9,False
239250,Castlevania: Lords of Shadow 2,1.9,False
436500,Diaries of a Spaceport Janitor,1.9,False
302850,Team Indie,1.9,False
268990,The Dishwasher: Vampire Smile,1.9,False
1209490,Exit the Gungeon,1.9,False
208140,ENDLESS™ Space - Definitive Edition,1.9,False
490950,Frost,1.9,False
960910,Heavy Rain,1.9,False
232750,Mars: War Logs,1.9,False
403120,THE GAME OF LIFE,1.9,False
572430,Party Hard 2,1.9,False
1069690,Rogue Lords,1.9,False
686200,Door Kickers: Action Squad,1.9,False
1037910,Paw Paw Paw,1.9,False
400160,Concrete Jungle,1.9,False
809890,Shining Resonance Refrain,1.9,False
775500,SCARLET NEXUS,1.9,False
329050,Devil May Cry 4 Special Edition,1.9,False
221260,Little Inferno,1.9,False
441350,Assault Suit Leynos,1.9,False
1929870,Nomad Survival,1.9,False
305050,Outland,1.9,False
1902850,Dreams in the Witch House,1.9,False
622890,NecroWorm,1.9,False
859570,Secret Neighbor,1.9,False
407810,Hard Reset Redux,1.9,False
1265850,Sokpop S07: Chatventures,1.9,False
619280,Gloom,1.9,False
510620,THOTH,1.9,False
205910,Tiny and Big: Grandpa's Leftovers,1.9,False
437900,Party Jousting,1.9,False
435530,The Final Station,1.9,False
1056180,Cathedral,1.9,False
457210,SEUM: Speedrunners from Hell,1.9,False
63380,Sniper Elite V2,1.9,False
222640,Aarklash: Legacy,1.9,False
322500,SUPERHOT,1.9,False
274520,Darkwood,1.8,False
312200,Chasm,1.8,False
303800,The Witcher Adventure Game,1.8,False
409710,BioShock Remastered,1.8,False
1792250,Serious Sam: Siberian Mayhem,1.8,False
1506440,Batora: Lost Haven,1.8,False
282210,Sid Meier's Starships,1.8,False
451020,Battle Chasers: Nightwar,1.8,False
1229420,Company of Crime,1.8,False
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,1.8,False
20920,The Witcher 2: Assassins of Kings Enhanced Edition,1.8,False
57300,Amnesia: The Dark Descent,1.8,False
285900,Gang Beasts,1.8,False
938860,"Get In The Car, Loser!",1.8,False
423620,Hero Defense,1.8,False
994220,NEOVERSE,1.8,False
719750,PUSS!,1.8,False
323060,Tharsis,1.8,False
550450,Sparkle Unleashed,1.8,False
858820,Tribes of Midgard,1.8,False
1115050,Will You Snail?,1.8,False
49540,Aliens: Colonial Marines,1.8,False
251150,The Legend of Heroes: Trails in the Sky,1.8,False
460220,Xenoraid,1.8,False
355790,Styx: Shards of Darkness,1.8,False
919410,Felix the Reaper,1.8,False
398850,Epistory - Typing Chronicles,1.8,False
353580,Rad Rodgers: World One,1.8,False
366280,TWINKLE STAR SPRITES,1.8,False
210770,Sanctum 2,1.8,False
28050,Deus Ex: Human Revolution,1.8,False
442070,Drawful 2,1.8,False
633950,Fall of Light: Darkest Edition,1.8,False
626580,Spellspire,1.8,False
794600,LET IT DIE,1.8,False
384310,Dead In Bermuda,1.8,False
1710170,Blade of Darkness,1.8,False
265300,Lords Of The Fallen,1.8,False
1370140,Kao the Kangaroo,1.8,False
41000,Serious Sam HD: The First Encounter,1.8,False
630030,War Tech Fighters,1.8,False
325090,Deep Dungeons of Doom,1.8,False
599140,Graveyard Keeper,1.8,False
280160,Aragami,1.8,False
42120,Lead and Gold - Gangs of the Wild West,1.8,False
239160,Thief,1.8,False
55110,Red Faction: Armageddon,1.8,False
508980,Crashday Redline Edition,1.8,False
829590,CryoFall,1.8,False
301640,Zombie Army Trilogy,1.8,False
631540,Community Inc,1.8,False
1455630,THE GAME OF LIFE 2,1.8,False
21100,F.E.A.R. 3,1.8,False
215470,Primal Carnage,1.8,False
252710,The Last Express Gold Edition,1.8,False
214490,Alien: Isolation,1.7,False
866140,Arise: A Simple Story,1.7,False
261640,Borderlands: The Pre-Sequel,1.7,False
346850,Chip's Challenge 1,1.7,False
310490,Crookz - The Big Heist,1.7,False
50650,Darksiders II,1.7,False
221810,The Cave,1.7,False
215510,Rocketbirds: Hardboiled Chicken,1.7,False
429620,Dungeon Rushers,1.7,False
211400,Deadlight,1.7,False
268050,The Evil Within,1.7,False
203160,Tomb Raider,1.7,False
1494260,Loot River,1.7,False
520670,Strikers Edge,1.7,False
22380,Fallout: New Vegas,1.7,False
517710,Redout: Enhanced Edition,1.7,False
938560,INMOST,1.7,False
617440,Juanito Arcade Mayhem,1.7,False
610370,Desperados III,1.7,False
314150,Double Dragon Trilogy,1.7,False
345390,King's Quest,1.7,False
588950,Kingsway,1.7,False
292030,The Witcher 3: Wild Hunt,1.7,False
416680,Zombie Night Terror,1.7,False
7800,Stubbs the Zombie in Rebel Without a Pulse,1.7,False
1325890,SILT,1.7,False
537340,Guts and Glory,1.7,False
253150,Halfway,1.7,False
328600,Frozen Synapse Prime,1.7,False
213610,Sonic Adventure™ 2,1.7,False
378540,The Surge,1.7,False
344740,CRYPTARK,1.7,False
1096180,Ato,1.7,False
234080,Castlevania: Lords of Shadow - Ultimate Edition,1.7,False
843260,The Bard's Tale Trilogy,1.7,False
253230,A Hat in Time,1.7,False
1138850,Heavenly Bodies,1.7,False
363600,Holy Potatoes! A Weapon Shop?!,1.7,False
1138660,Black Book,1.7,False
1272160,The Life and Suffering of Sir Brante,1.7,False
249650,Blackguards,1.7,False
1058280,Speed Limit,1.7,False
1250,Killing Floor,1.7,False
247020,"Cook, Serve, Delicious!",1.7,False
427290,Vampyr,1.7,False
317040,Strife: Veteran Edition,1.7,False
351920,Crazy Machines 3,1.7,False
703840,Animal Super Squad,1.7,False
466130,White Day: A Labyrinth Named School,1.7,False
1012880,60 Seconds! Reatomized,1.7,False
368340,CrossCode,1.7,False
757320,Atomicrops,1.7,False
563840,Lost Ember,1.7,False
368080,Aurion: Legacy of the Kori-Odan,1.7,False
1370050,Trek to Yomi,1.7,False
468000,Impact Winter,1.7,False
368730,No Time To Explain Remastered,1.7,False
503560,911 Operator,1.7,False
55150,"Warhammer 40,000: Space Marine - Anniversary Edition",1.7,False
1374970,Moonscars,1.6,False
446840,Splasher,1.6,False
231740,Knights of Pen and Paper +1,1.6,False
227480,God Mode,1.6,False
272470,The Incredible Adventures of Van Helsing II,1.6,False
1019450,Table Manners,1.6,False
461950,Beat Cop,1.6,False
263320,Saturday Morning RPG,1.6,False
813540,Scheming Through The Zombie Apocalypse: The Beginning,1.6,False
33600,Broken Sword 2 - the Smoking Mirror: Remastered,1.6,True
635200,Distrust,1.6,False
1768280,Ozymandias,1.6,False
1335790,Operation Tango,1.6,False
628200,The Invisible Hand,1.6,False
1098080,3000th Duel,1.6,False
261570,Ori and the Blind Forest,1.6,False
1092790,Inscryption,1.6,False
268910,Cuphead,1.6,False
640120,Youropa,1.6,False
437390,HoPiKo,1.6,False
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,1.6,False
217140,Rise of the Triad,1.6,False
751820,Black Future '88,1.6,False
753420,Dungreed,1.6,False
774801,Crab Champions,1.6,False
1039360,Eyes in the Dark,1.6,False
792300,The Beast Inside,1.6,False
214870,Painkiller Hell & Damnation,1.6,False
396350,Bleed 2,1.6,False
434660,Octahedron: Transfixed Edition,1.6,False
791470,DYO,1.6,False
2113050,RUNGORE: Beginner Experience,1.6,False
960690,One Step From Eden,1.6,False
893680,Project Warlock,1.6,False
408410,X-Morph: Defense,1.6,False
105600,Terraria,1.6,False
557340,My Friend Pedro,1.6,False
557040,99Vidas,1.6,False
207650,A Virus Named TOM,1.6,False
1522820,Orcs Must Die! 3,1.6,False
297130,Titan Souls,1.6,False
582890,Estranged: The Departure,1.6,False
10680,Aliens vs. Predator,1.6,False
380750,Anima Gate of Memories,1.6,False
847370,Sunset Overdrive,1.6,False
935400,Alchemy Garden,1.6,False
1442170,KILLRUN,1.6,False
439310,Until I Have You,1.6,False
355130,MotoGP™15,1.6,False
460870,GOD EATER RESURRECTION,1.6,False
236110,Dungeon Defenders II,1.6,False
200390,Oil Rush,1.6,False
678960,CODE VEIN,1.6,False
209000,Batman™: Arkham Origins,1.6,False
407560,Killing Room,1.6,False
319970,The Detail,1.6,False
214790,The Basement Collection,1.6,False
243800,Gas Guzzlers Extreme,1.6,False
856210,bit Dungeon III,1.6,False
310560,DiRT Rally,1.6,False
427680,Zwei: The Arges Adventure,1.5,False
1267910,Melvor Idle,1.5,False
241410,CastleStorm,1.5,False
597860,Nightmare Boy,1.5,False
356190,Middle-earth™: Shadow of War™,1.5,False
1426010,STASIS: BONE TOTEM,1.5,False
428750,Neon Chrome,1.5,False
208650,Batman™: Arkham Knight,1.5,False
532190,Super Blood Hockey,1.5,False
107100,Bastion,1.5,False
576960,🧠 OUT OF THE BOX,1.5,False
204360,Castle Crashers,1.5,False
565170,Blade Strangers,1.5,False
675010,MudRunner,1.5,False
113200,The Binding of Isaac,1.5,False
252410,SteamWorld Dig,1.5,False
1405790,John Wick Hex,1.5,False
918950,Warborn,1.5,False
507490,Ashes of the Singularity: Escalation,1.5,False
382490,Relic Hunters Zero: Remix,1.5,False
63710,BIT.TRIP RUNNER,1.5,False
1237970,Titanfall® 2,1.5,False
247240,Volgarr the Viking,1.5,False
549260,Alwa's Awakening,1.5,False
1169740,Danger Scavenger,1.5,False
417290,Ghost of a Tale,1.5,False
602490,Blood Bowl: Death Zone,1.5,False
1453790,The Serpent Rogue,1.5,False
99700,NightSky,1.5,False
234390,Teleglitch: Die More Edition,1.5,False
91100,SkyDrift,1.5,False
513330,Party Hard Tycoon,1.5,False
514900,Observer,1.5,False
360430,Mafia III: Definitive Edition,1.5,False
621930,Attack of the Earthlings,1.5,False
505230,Pathologic 2,1.5,False
20500,Red Faction: Guerrilla Steam Edition,1.5,False
423810,Marooners,1.5,False
741510,The Hong Kong Massacre,1.5,False
1017900,Age of Empires: Definitive Edition,1.5,False
1058690,Signs of the Sojourner,1.5,False
330020,Children of Morta,1.5,False
896950,Jumanji: The Video Game,1.5,False
774241,Warhammer: Chaosbane,1.5,False
223100,Homefront: The Revolution,1.5,False
787810,Rogue Heroes: Ruins of Tasos,1.5,False
1896700,Wylde Flowers,1.5,False
718590,Dark Devotion,1.5,False
445870,Phantom Trigger,1.5,False
703880,Swords and Soldiers 2 Shawarmageddon,1.5,False
310510,Deathtrap,1.5,False
1252330,DEATHLOOP,1.5,False
1146230,DungeonTop,1.5,False
622650,Bendy and the Ink Machine,1.5,False
1123050,GRIME,1.5,False
484900,Aven Colony,1.5,False
256370,MXGP - The Official Motocross Videogame,1.5,False
238090,Sniper Elite 3,1.5,False
362890,Black Mesa,1.5,False
437570,GoNNER,1.5,False
48700,Mount & Blade: Warband,1.5,False
308420,Ziggurat,1.5,False
318530,Wings of Vi,1.5,False
2187290,Wall World,1.5,False
351100,Niffelheim,1.5,False
299380,Masquerade: The Baubles of Doom,1.5,False
238460,BattleBlock Theater,1.5,False
684410,Bridge Constructor Portal,1.5,False
1677740,Stumble Guys,1.5,False
970840,Overpass™,1.5,False
1049410,Superliminal,1.5,False
463980,Solitairica,1.5,False
976310,Mortal Kombat 11,1.5,False
233150,LUFTRAUSERS,1.5,False
975510,Panzer Paladin,1.5,False
412020,Metro Exodus,1.5,False
1489110,Zapling Bygone,1.4,False
285820,Action Henk,1.4,False
368680,Super Mutant Alien Assault,1.4,False
1082930,The Signifier Director's Cut,1.4,False
209190,Stealth Bastard Deluxe,1.4,False
219830,King Arthur's Gold,1.4,False
1525660,Sunblaze,1.4,False
1286680,Tiny Tina's Wonderlands,1.4,False
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,1.4,False
398030,Old School Musical,1.4,False
490450,Tokyo 42,1.4,False
252430,Dusty Revenge,1.4,False
691830,Avernum 3: Ruined World,1.4,False
949290,Winkeltje: The Little Shop,1.4,False
353190,Bombshell,1.4,False
215630,Demonicon,1.4,False
530950,Tower 57,1.4,False
251130,Chroma Squad,1.4,False
244090,Sid Meier's Ace Patrol: Pacific Skies,1.4,False
338390,The Technomancer,1.4,False
1102190,Monster Train,1.4,True
960990,Beyond: Two Souls,1.4,False
219640,Chivalry: Medieval Warfare,1.4,False
410710,System Shock: Enhanced Edition,1.4,False
405550,Jet Set Knights,1.4,False
463700,Super Cloudbuilt,1.4,False
207170,Legend of Grimrock,1.4,False
674940,Stick Fight: The Game,1.4,False
1907720,Autonauts vs Piratebots,1.4,False
207420,Wizorb,1.4,False
1186740,Kyle is Famous,1.4,True
1040420,Dreamscaper,1.4,False
984800,Automachef,1.4,False
585420,Trailmakers,1.4,False
703860,GRID (2019),1.4,False
210170,Spirits,1.4,False
265000,FORCED SHOWDOWN,1.4,False
375600,Air Brawl,1.4,False
244070,Sid Meier's Ace Patrol,1.4,False
590590,Remnants of Naezith,1.4,False
1414850,Nickelodeon All-Star Brawl,1.4,False
200210,Realm of the Mad God Exalt,1.4,False
394760,Dead Effect 2,1.4,False
323580,Jotun: Valhalla Edition,1.4,False
363930,Dead Age,1.4,False
396480,Battlevoid: Harbinger,1.4,False
110800,L.A. Noire,1.4,False
226620,Desktop Dungeons,1.4,False
980210,HordeCore,1.4,False
995980,Fae Tactics,1.4,False
1172650,INDUSTRIA,1.4,False
272620,Serious Sam's Bogus Detour,1.4,False
15750,Oddworld: Stranger's Wrath HD,1.4,False
524640,Asura: Vengeance Edition,1.4,False
1264520,Vibrant Venture,1.4,False
612390,Dandara: Trials of Fear Edition,1.4,False
361280,Turmoil,1.4,False
431940,Wildfire,1.4,False
1331910,Morkredd,1.4,False
1162700,Midnight Protocol,1.4,False
625910,Time Recoil,1.4,False
45740,Dead Rising 2,1.4,False
336140,Unavowed,1.4,True
26800,Braid,1.4,False
302510,Ryse: Son of Rome,1.4,False
39150,FINAL FANTASY VIII,1.3,False
771420,Primal Light,1.3,False
250700,Super Time Force Ultra,1.3,False
488300,Infinite Air with Mark McMorris,1.3,False
658690,Rage In Peace,1.3,False
661940,Regular Human Basketball,1.3,False
1194840,Frog Fractions: Game of the Decade Edition,1.3,False
246680,Secrets of Rætikon,1.3,False
244810,Foul Play,1.3,False
742300,Mega Man 11,1.3,False
8870,BioShock Infinite,1.3,False
1838290,LOUD,1.3,False
21690,Resident Evil 5,1.3,False
55040,Atom Zombie Smasher,1.3,False
489140,Mr Shifty,1.3,False
1115690,"Yes, Your Grace",1.3,False
1113000,Persona 4 Golden,1.3,False
445190,Expeditions: Viking,1.3,False
1060600,Lair of the Clockwork God,1.3,False
57690,Tropico 4,1.3,False
1270620,Project Chemistry,1.3,False
340580,Armed with Wings: Rearmed,1.3,False
500670,Tormentor❌Punisher,1.3,False
438490,GOD EATER 2 Rage Burst,1.3,False
329490,Phantom Breaker: Battle Grounds,1.3,False
49600,Beat Hazard,1.3,False
1311070,Greak: Memories of Azur,1.3,False
57900,Duke Nukem Forever,1.3,False
258010,Ring Runner: Flight of the Sages,1.3,False
1154810,Going Under,1.3,False
619780,The Swords of Ditto: Mormo's Curse,1.3,False
443810,This Is the Police,1.3,False
699170,Fell Seal: Arbiter's Mark,1.3,False
363420,Leap of Fate,1.3,False
397540,Borderlands 3,1.3,False
496620,Monster Slayers,1.3,False
40800,Super Meat Boy,1.3,False
257790,Riptide GP2,1.3,False
609920,Hotshot Racing,1.3,False
238260,Pinball Arcade,1.3,False
553210,"Warhammer 40,000: Space Wolf",1.3,False
424840,Little Nightmares,1.3,False
863550,HITMAN™ 2,1.3,False
1038250,DIRT 5,1.3,False
979690,The Ascent,1.3,False
48720,Mount & Blade: With Fire and Sword,1.3,False
415740,OmniBus,1.3,False
294860,Valkyria Chronicles™,1.3,False
418240,Shadow Tactics: Blades of the Shogun,1.3,False
94200,Jamestown,1.3,False
312530,Duck Game,1.3,False
540100,Imprisoned Light,1.3,False
910830,Rebel Galaxy Outlaw,1.3,False
1432050,Nobody Saves the World,1.3,False
208200,DOOM 3: BFG Edition,1.3,False
933160,Space Cows,1.3,False
571520,Kalaban,1.3,False
280180,Hover,1.3,False
2218750,Halls of Torment,1.3,False
826940,Maid of Sker,1.3,False
221040,Resident Evil 6,1.3,False
837880,You Suck at Parking® - Complete Edition,1.3,False
501590,Bulletstorm: Full Clip Edition,1.3,False
1003890,Blacksad,1.3,False
330820,2064: Read Only Memories,1.3,False
1571100,Passpartout 2: The Lost Artist,1.3,False
1531250,Defend the Rook,1.3,False
1486630,Intravenous,1.3,False
1008860,Repella Fella,1.3,False
403970,The Dwarves,1.3,False
377160,Fallout 4,1.3,False
405540,Ninja Senki DX,1.3,False
1590750,JARS,1.3,False
102500,Kingdoms of Amalur: Reckoning™,1.3,False
299480,Rogue Stormers,1.3,False
595140,Immortal Redneck,1.3,False
1061610,Tenderfoot Tactics,1.2,False
1388870,Arcade Paradise,1.2,False
352220,King of Dragon Pass,1.2,False
93200,Revenge of the Titans,1.2,False
1000030,"Cook, Serve, Delicious! 3?!",1.2,False
429330,Stikbold!,1.2,False
600130,Valfaris,1.2,False
241930,Middle-earth™: Shadow of Mordor™,1.2,False
1271700,HOT WHEELS UNLEASHED™,1.2,False
337320,Paint the Town Red,1.2,False
477730,Eador. Imperium,1.2,False
826600,I’m not a Monster,1.2,False
70600,Worms Ultimate Mayhem,1.2,False
338320,Pixel Heroes: Byte & Magic,1.2,False
203770,Crusader Kings II,1.2,False
1016790,West of Dead,1.2,False
323850,Move or Die,1.2,False
377840,FINAL FANTASY IX,1.2,False
1293180,SuchArt!,1.2,False
290300,Rebel Galaxy,1.2,False
232430,Gone Home,1.2,False
383150,Dead Island Definitive Edition,1.2,False
233190,Final Exam,1.2,False
760810,Retimed,1.2,False
505730,Holy Potatoes! We’re in Space?!,1.2,False
1080110,F1 2020,1.2,False
113020,Monaco,1.2,False
389140,Horizon Chase Turbo,1.2,False
760650,Hammerting,1.2,False
239350,Spelunky,1.2,False
474750,Reigns,1.2,False
474210,BUTCHER,1.2,False
361300,Mother Russia Bleeds,1.2,False
548570,RAGE 2,1.2,False
386940,Ultimate Chicken Horse,1.2,False
488730,God's Trigger,1.2,False
35720,Trine 2,1.2,False
15740,Oddworld: Munch's Oddysee,1.2,False
750920,Shadow of the Tomb Raider,1.2,False
383980,Rivals of Aether,1.2,False
1277500,Skeletal Avenger,1.2,False
1078920,Main Assembly,1.2,False
805660,Rad Rodgers,1.2,False
864680,Rover Mechanic Simulator,1.2,False
248610,Door Kickers,1.2,False
400630,Wuppo - Definitive Edition,1.2,False
1556870,Golf Club Nostalgia,1.2,False
370870,Dark Future: Blood Red States,1.2,False
517630,Just Cause 4,1.2,False
612570,Fort Triumph,1.2,False
575820,I Hate Running Backwards,1.2,False
297120,Heavy Bullets,1.2,False
22000,World of Goo,1.2,False
684270,Silicon Zeroes,1.2,False
527230,For The King,1.2,False
572890,Pikuniku,1.2,False
573120,Dead In Vinland,1.2,False
1101360,Rock of Ages 3: Make & Break,1.2,False
582270,Everything,1.2,False
570050,Raiden V: Director's Cut,1.2,False
371520,Bounty Train,1.2,False
717640,Reigns: Her Majesty,1.2,False
330660,Luna's Wandering Stars,1.2,False
2060130,Return to Monkey Island,1.2,False
570460,Laser League: World Arena,1.2,False
1139940,ATOM RPG Trudograd,1.2,False
860900,Bounty Battle,1.2,False
251230,Livelock,1.2,False
452570,Battle Chef Brigade,1.2,False
1135260,The Falconeer,1.2,False
503140,Dungeon Punks,1.2,False
667720,Red Faction Guerrilla Re-Mars-tered,1.2,False
367500,Dragon's Dogma: Dark Arisen,1.2,False
311720,Sproggiwood,1.2,False
329460,JumpJet Rex,1.2,False
680380,Night Call,1.2,False
499660,Medieval Kingdom Wars,1.2,False
638970,Yakuza 0,1.2,False
423580,Project Highrise,1.2,False
908480,Legends of Ethernal,1.2,False
423230,Furi,1.2,False
462770,Pyre,1.2,False
338330,Super Treasure Arena,1.2,False
848350,Katamari Damacy REROLL,1.1,False
502370,"Warhammer 40,000: Sanctus Reach",1.1,False
413150,Stardew Valley,1.1,False
476600,Call of Duty: WWII,1.1,False
369070,Slain: Back from Hell,1.1,False
793460,112 Operator,1.1,False
792710,Levelhead,1.1,False
505170,Carmageddon: Max Damage,1.1,False
603020,Skautfold: Usurper,1.1,False
321270,UNLOVED,1.1,False
332200,Axiom Verge,1.1,False
394970,DEADBOLT,1.1,False
387290,Ori and the Blind Forest: Definitive Edition,1.1,False
229810,A Fistful of Gun,1.1,False
753640,Outer Wilds,1.1,False
619390,Oddworld: Soulstorm Enhanced Edition,1.1,False
407600,Raiden Legacy,1.1,False
337000,Deus Ex: Mankind Divided™,1.1,False
314660,Oddworld: New 'n' Tasty,1.1,False
370360,TIS-100,1.1,False
463270,Ghost 1.0,1.1,False
404680,Hob,1.1,False
917720,Gamedec - Definitive Edition,1.1,False
452510,UNDER NIGHT IN-BIRTH Exe:Late,1.1,False
625680,Way of the Passive Fist,1.1,False
365190,TASTEE: Lethal Tactics,1.1,False
644640,Band of Defenders,1.1,False
298630,The Escapists,1.1,False
349790,Galaxy of Pen & Paper,1.1,False
346940,Shadowrun: Hong Kong - Extended Edition,1.1,False
271240,Offworld Trading Company,1.1,False
619150,while True: learn(),1.1,False
347290,Rise & Shine,1.1,False
559100,Phantom Doctrine,1.1,False
657000,Rising Hell,1.1,False
462250,Boiling Bolt,1.1,False
674520,Fight'N Rage,1.1,False
727850,ELDERBORN,1.1,False
324800,Shadow Warrior 2,1.1,False
543460,Dead Rising 4,1.1,False
458000,March of the Living,1.1,False
638000,When Ski Lifts Go Wrong,1.1,False
1258220,Song of Iron,1.1,False
233740,Organ Trail: Director's Cut,1.1,False
1577120,The Quarry,1.1,False
1091980,The Bard's Tale IV: Director's Cut,1.1,False
924970,Back 4 Blood,1.1,False
91700,E.Y.E: Divine Cybermancy,1.1,False
225600,Blade Symphony,1.1,False
1662570,Rescue Party: Live!,1.1,False
1361840,Tunnel of Doom,1.1,False
1390410,Midnight Fight Express,1.1,False
1033170,Talisman: Origins,1.1,False
1161580,Hardspace: Shipbreaker,1.1,False
29180,Osmos,1.1,False
215530,The Incredible Adventures of Van Helsing,1.1,False
345860,Super Galaxy Squadron EX Turbo,1.1,False
1597200,ConnecTank,1.1,False
1156510,Peachleaf Pirates,1.1,False
312670,Strange Brigade,1.1,False
973580,Sniper Ghost Warrior Contracts,1.1,False
1174180,Red Dead Redemption 2,1.1,False
940680,The Textorcist: The Story of Ray Bibbia,1.1,False
223510,Miasmata,1.1,False
1085630,VASARA Collection,1.1,False
230070,The Age of Decadence,1.1,False
1186040,Worms Rumble,1.1,False
1003090,Through The Darkest of Times,1.1,False
939850,The Dark Pictures Anthology: Man of Medan,1.1,False
1808640,Astronimo,1.1,False
420790,StarBreak,1.1,False
95300,Capsized,1.1,False
1139900,Ghostrunner,1.1,False
1867520,Homestead Arcana,1.1,False
212480,Sonic & All-Stars Racing Transformed Collection,1.1,False
266210,One Way Heroics,1.1,False
1455840,Dorfromantik,1.1,False
585710,Blazing Beaks,1.1,False
1114290,Windjammers 2,1.1,False
746940,Nippon Marathon,1.1,False
1238060,Dead Space™ 3,1.1,False
782330,DOOM Eternal,1.0,False
49520,Borderlands 2,1.0,False
824760,Deathtrap Dungeon Trilogy,1.0,False
238960,Path of Exile,1.0,False
600610,The Hand of Merlin,1.0,False
232790,Broken Age,1.0,True
391730,Crashlands,1.0,False
1364100,Lacuna,1.0,False
718650,Driftland: The Magic Revival,1.0,False
617480,Tower of Time,1.0,False
337180,Velocity 2X,1.0,False
606880,GreedFall,1.0,False
214730,Space Rangers HD: A War Apart,1.0,False
241600,Rogue Legacy,1.0,False
612880,Wolfenstein II: The New Colossus,1.0,False
230230,Divinity: Original Sin (Classic),1.0,False
844260,Rustler,1.0,False
319450,Chariot,1.0,False
1920490,The Outer Worlds: Spacer's Choice Edition,1.0,False
938380,Townsmen - A Kingdom Rebuilt,1.0,False
979070,Just Die Already,1.0,False
1520,DEFCON,1.0,False
294370,Crowntakers,1.0,False
983350,Sea Salt,1.0,False
516110,ToeJam & Earl: Back in the Groove,1.0,False
91600,Sanctum,1.0,False
882100,XCOM: Chimera Squad,1.0,False
871420,Lovecraft's Untold Stories,1.0,False
319470,Ninja Pizza Girl,1.0,False
432980,INVERSUS Deluxe,1.0,False
436290,Children of Zodiarcs,1.0,False
940710,Colt Canyon,1.0,False
379720,DOOM,1.0,False
964800,Prodeus,1.0,False
446020,Jalopy,1.0,False
740080,Deadly Days,1.0,False
332330,PixelJunk™ Shooter Ultimate,1.0,False
72200,Universe Sandbox Legacy,1.0,False
261760,Lichdom: Battlemage,1.0,False
626610,TT Isle of Man: Ride on the Edge,1.0,False
1037020,ScourgeBringer,1.0,False
429660,Tales of Berseria,1.0,False
460810,Vanquish,1.0,False
1108590,Eldest Souls,1.0,False
618740,Beat Hazard 2,1.0,False
305620,The Long Dark,1.0,False
581660,Super Meat Boy Forever,1.0,False
41900,The Bard's Tale,1.0,False
205100,Dishonored,1.0,False
671510,Desolate,1.0,False
263720,Brawlout,1.0,False
1324350,Turbo Golf Racing,1.0,False
553310,Lethal League Blaze,1.0,False
274190,Broforce,1.0,False
1151080,Legend of Keepers: Prologue,1.0,False
269310,Infectonator : Survivors,1.0,False
